state,city,klan_number,nickname,notes,latitude,longitude,year
Pennsylvania,Youngblood,2,Keystone State Klan,No Notes,41.3257497,-75.9316887,1923
Pennsylvania,Leechburg,2,Not Named,No Notes,40.62701,-79.6056012,1923
Pennsylvania,Beaver,3,Not Named,No Notes,40.6953437,-80.3047846,1924
Pennsylvania,Greenburg,3,Not Named,"lair Klan, ""chartered a year ago""",40.3014581,-79.5389289,1924
Pennsylvania,Dunbar,4,Not Named,No Notes,39.9778528,-79.6144835,1923
Pennsylvania,Apollo,5,Not Named,No Notes,40.5814546,-79.5664333,1923
Pennsylvania,Woodlawn,5,Beaver County Klan,No Notes,40.0400976,-76.3296818,1924
Pennsylvania,Philadelphia,5,Old Glory Klan,No Notes,39.9525839,-75.1652215,1926
Pennsylvania,Pittsburgh,5,Not Named,No Notes,40.4406248,-79.9958864,1923
Pennsylvania,Bentleyville,6,Pigeon Creek Klan,No Notes,40.1167387,-80.0083855,1924
Pennsylvania,McKeesport,7,Not Named,No Notes,40.3470671,-79.8641232,1923
Pennsylvania,Allegheny,7,Not Named,"Operated throughout Pittsburgh. Reportedly had 1,500 members in 1925-1926",40.4450813,-80.0087746,1925
Pennsylvania,Osterberg,8,Not Named,No Notes,40.1695228,-78.5202946,1925
Pennsylvania,Johnstown,89,Not Named,No Notes,40.3267407,-78.9219698,1930
Pennsylvania,New Kensington,10,Paul Winter Klan,No Notes,40.5697892,-79.7647705,1926
Pennsylvania,Rochester,15,Junction City Klan,Also operated out of Ellwood City borough and throughout Beaver County.,40.7022882,-80.2864509,1923
Pennsylvania,Mount Pleasant,21,Lincoln Klan,No Notes,40.1489607,-79.5411497,1923
Pennsylvania,Allentown,22,Lehigh Klan,No Notes,40.6084305,-75.4901833,1923
Pennsylvania,Middletown,23,Not Named,No Notes,40.199814,-76.7310806,1925
Pennsylvania,Clairton,24,Not Named,No Notes,40.292292,-79.881715,1924
Pennsylvania,Wellsboro,24,Alpha Klan,No Notes,41.7486838,-77.3005304,1926
Pennsylvania,Lawrence,25,Not Named,"Reportedly had 1,630 members in 1925-1926. Operated out of New Castle, PA as well",40.306556,-80.1221585,1925
Pennsylvania,Swissvale,26,Not Named,No Notes,40.4236801,-79.8828275,1926
Pennsylvania,Harveyville,27,Huntington Valley Klan,"Chartered 10 months ago, circa March 1928",41.2139718,-76.2460448,1928
Pennsylvania,Punxsutawney,27,Not Named,"Operated out of Jefferson, PA as well. Reportedly had 1,120 members in 1925-1926.",40.9436753,-78.9708668,1925
Pennsylvania,Turtle Creek,29,Not Named,"Reportedly had 26 members in 1933. Operated out of Westmoreland, PA",40.4059022,-79.8250479,1933
Pennsylvania,West Newton,31,Yough Valley Klan,No Notes,40.2097933,-79.7669884,1927
Pennsylvania,Pittsburgh,32,Central Klan,Operated out of Allegheny County. Reportedly had 791 members in 1925-1926.,40.4406248,-79.9958864,1924
Pennsylvania,Dayton,33,Not Named,No Notes,40.8803431,-79.241983,1924
Pennsylvania,Reynoldsville,34,Not Named,No Notes,41.0970071,-78.8886436,1928
Pennsylvania,Vandergrift,35,Not Named,No Notes,40.6028434,-79.5647667,NULL
Pennsylvania,Connellsville,36,Colonel Crawford Klan,No Notes,40.0178522,-79.5894828,1924
Pennsylvania,Scottdale,37,Not Named,No Notes,40.1003506,-79.5869834,NULL
Pennsylvania,Charleroi,41,Not Named,No Notes,40.1378499,-79.8981035,1924
Pennsylvania,Harrisburg,42,Not Named,No Notes,40.2731911,-76.8867008,1931
Pennsylvania,Pittsburgh,44,Myotha Klan,"Operated in Donora, PA as well.",40.4406248,-79.9958864,1924
Pennsylvania,Summerville,45,Not Named,No Notes,41.1161758,-79.1867053,1926
Pennsylvania,Phoenixville,46,Wayne County Klan,,40.1303822,-75.5149128,1926
Pennsylvania,Latrobe,46,Not Named,No Notes,40.315,-79.381111,1926
Pennsylvania,Carnegie,47,Carnegie Klan,Celebrated its third birthday in 1926. Reportedly had 970 members in 1925-1926. Was active in Allegheny County (Pittsburgh).,40.406944,-80.086667,1926
Pennsylvania,DuBois,53,Not Named,"Reportedly the Clearfield (Dubois) klavern had 1,053 members in 1925-1926.",41.1210115,-78.7583257,1926
Pennsylvania,Homestead,54,Not Named,reportedly had 828 members in 1925-1926,40.4059025,-79.9119948,1925
Pennsylvania,Coraopolis,56,Not Named,No Notes,40.5184013,-80.1667247,NULL
Pennsylvania,Elderton,59,Not Named,No Notes,40.6950649,-79.3414291,1926
Pennsylvania,Jefferson,60,Not Named,"Operated out of Brookville, PA and had 856 members in 1925-1926",40.2911809,-79.9319942,1925
Pennsylvania,Kittanning,62,Not Named,"Got charter with 1,400 members. Connected with klavern number 416. Reported membership in 1925-1926 was 1,146.",40.816453,-79.5219893,1925
Pennsylvania,Allegheny County,63,Not Named,"Went from 1,005 members in 1925-1926 to 20 members in 1933. Operated primarily in the Short Hills area.",40.4450813,-80.0087746,1925
Pennsylvania,Nantyglo,64,American Klan,No Notes,40.4722936,-78.8333571,1925
Pennsylvania,Wilkinsburg,73,Not Named,Had 794 members through 1925-1926.,40.4417355,-79.8819942,1925
Pennsylvania,Hazelwood,82,Victory Klan,No Notes,40.4117223,-79.9444526,1925
Pennsylvania,Cambria County,89,Not Named,"Reported had 1,775 members through 1925-1926. Operated primarily out of Johnstown.",40.4894231,-78.7476208,1925
Pennsylvania,Indiana,99,Not Named,No Notes,40.6214551,-79.1525349,1926
Pennsylvania,Dusquesne,100,Not Named,No Notes,40.3814581,-79.8597708,NULL
Pennsylvania,Lock Haven,113,Not Named,No Notes,41.1370133,-77.4469263,1926
Pennsylvania,Lewistown,114,Not Named,Also operated throughout Mifflin County,40.5992395,-77.571382,1927
Pennsylvania,Altoona,117,Not Named,"Had 2,805 members through 1925-1926.",40.5186809,-78.3947359,1925
Pennsylvania,Chambersburg,119,Not Named,"Also had a presence in Franklin, PA. Went from 817 members in 1925-1926 to 70 members in 1933.",39.9375911,-77.6611022,1925
Pennsylvania,Cambria,121,Not Named,"Had 815 members in 1925-1926. Was active in  Barnesboro, PA -- a now defunct borough.",40.4894231,-78.7476208,1925
Pennsylvania,Uniontown,128,Not Named,Operated in Fayette County. Went from 817 members in 1925-1926 to 52 members in 1933.,39.900076,-79.7164326,1933
Pennsylvania,Tarentinn,129,Eureka Klan,No Notes,40.6014555,-79.7597709,1934
Pennsylvania,Everett,133,Not Named,No Notes,40.0114711,-78.3733484,1926
Pennsylvania,Allegheny County,136,William Penn Klan,No Notes,40.4450813,-80.0087746,NULL
Pennsylvania,Oil City,140,Not Named,"Active in Venango County. Had 1,235 members in 1925-1926.",41.4339484,-79.7064413,1925
Pennsylvania,Leechburg,143,Not Named,No Notes,40.62701,-79.6056012,NULL
Pennsylvania,Scranton,145,Not Named,No Notes,41.408969,-75.6624122,1927
Pennsylvania,Bethlehem,151,Not Named,Celebreated eighth anniversary in 1932,40.6259316,-75.3704579,1931
Pennsylvania,Bethlehem,152,Not Named,No Notes,40.6259316,-75.3704579,1931
Pennsylvania,East Liberty,153,Not Named,No Notes,40.4643479,-79.926266,1929
Pennsylvania,Braddock,154,Keystone State Klan,No Notes,40.4034024,-79.8683824,1928
Pennsylvania,Weissport,155,Gratten Hutten Klan,No Notes,40.8288549,-75.7015297,1927
Pennsylvania,Bethlehem,157,Not Named,No Notes,40.6259316,-75.3704579,1925
Pennsylvania,Vanderbilt,160,Not Named,No Notes,40.0331301,-79.6614284,1935
Pennsylvania,Windber,162,Defender Klan,No Notes,40.2397986,-78.8350223,1925
Pennsylvania,Smith's Ferry,166,Midland Klan,Celebrated sixth anniversary in 1929,40.662324,-80.4939264,1927
Pennsylvania,Ridgeway,186,Not Named,Gets charter in 1926,41.4203391,-78.7286388,1926
Pennsylvania,Clearfield County,187,Not Named,No Notes,40.9519685,-78.5660852,1931
Pennsylvania,Meadeville,195,Not Named,No Notes,41.6414438,-80.1514484,1930
Pennsylvania,Slate Run,199,Not Named,No Notes,41.470994,-77.500919,1926
Pennsylvania,Bethlehem,202,Not Named,No Notes,40.6259316,-75.3704579,1928
Pennsylvania,Williamsport,205,Calvin R. Butler Klan,Operated throughout Lycoming County. Went from 827 members in 1925-1926 to 42 members in 1933.,41.2411897,-77.0010786,1931
Pennsylvania,Titusville,208,Colonel Drake Klan,Operated in Crawford County. Went from 88 members in 1926 to 4-5 members in 1932,41.6270036,-79.6736631,1926
Pennsylvania,Slatington,210,Not Named,"Operated in Schnecksville (Lehigh) as well. In 1933, had 23 members.",40.7526123,-75.6062105,1928
Pennsylvania,Schnecksville,210,Not Named,No Notes,40.6749111,-75.6178991,1932
Pennsylvania,Wellsboro,213,Alpha Klan,"Operated in Wilkes Barre, PA as well",41.7486838,-77.3005304,1927
Pennsylvania,Delaware County,234,Red Star Klan,"Operated in Chester, Ardmore, and throughout Montgomery County. Had 25 members in 1933",39.907793,-75.3878525,1930
Pennsylvania,Schkuylkill,236,Haven Klan,Also known as St. Paul's Klan. Had 44 members in 1933.,40.6873058,-76.1783739,1931
Pennsylvania,Montgomery County,239,Hickory Hill Klan,"Operated in Worcester and Norristown. Went from 1,831 members in 1925-1926 to 26 members in 1933",40.2290075,-75.3878525,1927
Pennsylvania,Susquehanna,241,Not Named,No Notes,41.9436071,-75.5991789,1934
Pennsylvania,Towanda,247,Not Named,No Notes,41.767575,-76.4427188,1927
Pennsylvania,Clearfield County,252,Caleb Lee Klan,Operated in Frackville. Celebrated 8th anniversary in 1932.,40.9519685,-78.5660852,1932
Pennsylvania,Coatesville,253,Not Named,No Notes,39.9831616,-75.8238355,1929
Pennsylvania,Bradford,255,Lester C. Kiser Klan,No Notes,41.9564953,-78.649163,1927
Pennsylvania,Phoenixville,256,Bonnie Brae Klan,Actve in Spring City and the areas between Phoenixville. Celebrated 5th anniversary of charter on 28 Mar 32,40.1303822,-75.5149128,1932
Pennsylvania,Hummelstown,257,Golden Rule Klan,No Notes,40.2653681,-76.7083033,1932
Pennsylvania,West Chester,258,Not Named,No Notes,39.9606643,-75.6054882,1932
Pennsylvania,Chester,260,Not Named,Reportedly founded by 1938.,39.849557,-75.3557457,1938
Pennsylvania,Paoli,261,Not Named,No Notes,40.0419021,-75.4876445,1928
Pennsylvania,Harrisburg,263,Daylight Klan,"Operated Dauphin, 1,320 members, 1925-1926",40.2731911,-76.8867008,1928
Pennsylvania,Honesdale,264,Not Named,No Notes,41.5767552,-75.2587871,1931
Pennsylvania,Reading,265,Not Named,No Notes,40.3356483,-75.9268747,1927
Pennsylvania,Dallas,268,C. A. Hilghman Klan,"Named for Chester A. Hilghman of Buffalo, New York",41.3361911,-75.9632546,1928
Pennsylvania,Reading,269,Not Named,No Notes,40.3356483,-75.9268747,1931
Pennsylvania,Harveyville,270,Huntington Valley Klan,No Notes,41.0937032,-75.2412927,1928
Pennsylvania,Hamburg,270,Blue Mountain Klan,Operated in Hamburg as well. Reorganized in 1931.,40.5556484,-75.9818772,1932
Pennsylvania,Millersburg,271,Not Named,No Notes,40.5395289,-76.9608103,1933
Pennsylvania,Chambersburg,273,Not Named,No Notes,39.9375911,-77.6611022,1931
Pennsylvania,Wyoming,276,Not Named,Connected to Fort Jenkins commerations,41.3117471,-75.8374174,1931
Pennsylvania,Tower City,277,Progressive Klan,Had 26 members in 1933,40.5892542,-76.5524621,1931
Pennsylvania,Pottsville,283,American Pilots Klan,No Notes,40.6856456,-76.195499,1932
Pennsylvania,Lykens,284,Stone Mountain Klan,Operated out of Elizabethville as well. Had 823 members in 1925-1926.,40.5667527,-76.700522,1931
Pennsylvania,Herndon,288,Not Named,No Notes,40.709529,-76.842472,1933
Pennsylvania,Philadelphia,289,Liberty Bell,Reportedly founed by 1933,39.9525839,-75.1652215,1933
Pennsylvania,Philadelphia,290,Philadelphia Klan,Also known as Puritan Klan,39.9525839,-75.1652215,1931
Pennsylvania,Kingston,292,West Side Klan,Had 922 members in 1925-1926 throughout Luzerne County,41.2617481,-75.8968635,1934
Pennsylvania,Watsontown,293,Not Named,Operated out of Northumberland. Was founded by 1938.,41.0845277,-76.8638522,1931
Pennsylvania,Lykens,301,Bunker Hill Klan,No Notes,40.5667527,-76.700522,1933
Pennsylvania,Summit Hill,302,Philip Ginter Klan,No Notes,40.8248121,-75.8710312,1927
Pennsylvania,York,304,Not Named,"Had 1,518 members in 1925-1926",39.9625984,-76.727745,1929
Pennsylvania,Springtown,306,Not Named,No Notes,40.1417749,-75.3104579,1932
Pennsylvania,Wilkes-Barre,311,Rescue Klan,Operated throughout Luzerne County. Had 929 members in 1925-1926.,41.2459149,-75.8813075,1925
Pennsylvania,Tamaqua,313,Not Named,No Notes,40.7973112,-75.9693707,1930
Pennsylvania,Carbondale,319,Not Named,Operated throughout Lackawanna County. Had 753 members in 1925-1926.,41.5736935,-75.5018508,1930
Pennsylvania,Dalton,320,Abington Klan,No Notes,41.5342441,-75.7360253,1928
Pennsylvania,Scranton,320,Not Named,No Notes,41.408969,-75.6624122,1931
Pennsylvania,Scranton,334,Lackawanna Klan,No Notes,41.408969,-75.6624122,1932
Pennsylvania,Lancaster County,336,Columbia Klan,No Notes,40.0466571,-76.1783739,1930
Pennsylvania,Collingdale,342,"Abiding Klan (Jenkins, 133)",Identified as Philadelphia area Klan,39.9117794,-75.2771292,1931
Pennsylvania,Fayette,345,Fort Mason,Was operating in 1940,39.9272324,-79.6502105,1939
Pennsylvania,Refton,348,Not Named,No Notes,39.9473225,-76.2327348,1932
Pennsylvania,Chester,350,Not Named,"Had 2,155 members in 1925-1926",39.849557,-75.3557457,1925
Pennsylvania,Montrose,355,Not Named,No Notes,41.8339653,-75.8771388,1931
Pennsylvania,Bonnie Brae,356,Not Named,No Notes,39.849557,-75.3557457,1928
Pennsylvania,Philadelphia,358,Cradle of Liberty Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,359,William Penn Klan,Operated out of West Philadelphia and had 917 members in 1925-1926.,39.9525839,-75.1652215,1928
Pennsylvania,Philadelphia,360,W. G. Harding Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,362,George Washington Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Northampton,365,Not Named,Was active by 1938,40.6862075,-75.4968501,1938
Pennsylvania,Emaus,367,Not Named,No Notes,40.5395421,-75.4968502,1929
Pennsylvania,Doylestown,369,Catasauqua Klan,"Also referenced as the Catasaque Klan and Catasqua Klan. Sometimes attributed to Catasqua, PA.",40.3101063,-75.1298939,1929
Pennsylvania,Northampton,370,Konkrete Klan,No Notes,40.6862075,-75.4968501,1928
Pennsylvania,Philadelphia,375,Paul Jones Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,376,Daniel Webster Klan,No Notes,39.9525839,-75.1652215,1928
Pennsylvania,Perkasie,377,Not Named,No Notes,40.372048,-75.292676,1932
Pennsylvania,Philadelphia,378,Daniel Webster,Active by 1933,39.9525839,-75.1652215,1933
Pennsylvania,Philadelphia,379,Independence Klan,Also known as Daniel Webster Klan. Active mainly in Roxborough neighborhood.,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,380,Robert Morris Klan,"Active mainly in the Germantown neighborhood. Had 1,216 members in 1925-1926.",39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,382,Nathan Hale Klan,No Notes,39.9525839,-75.1652215,1930
Pennsylvania,Philadelphia,383,Spirit of '76 Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,385,Old Glory Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Kingsley,391,Not Named,No Notes,41.7597997,-75.7521335,1931
Pennsylvania,Allison,401,Fort Redstone Klan,Reorganized in 1935.,39.9889639,-79.8647684,1935
Pennsylvania,Philadelphia,404,Loyalty Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Philadelphia,406,Benjamin Franklin Klan,No Notes,39.9525839,-75.1652215,1931
Pennsylvania,Kittanning,416,Not Named,No Notes,40.816453,-79.5219893,1930
Pennsylvania,Sinking Springs,418,West Lawn Klan,No Notes,41.3473688,-77.432701,1932
Pennsylvania,Phildelphia,420,Penn Treaty Klan,", apparently a combination of Daniel Webster Klan, Spirit of '76 Klan, and Philadelphia No. 290. Chartered on October 15, 1932",39.9525839,-75.1652215,1932
Pennsylvania,Rowes Run,422,Rowes Run Klan,Chartered 17 Jan 34,40.009444,-79.816944,1935
Pennsylvania,Harrisburg,423,John Harris Klan,No Notes,40.2731911,-76.8867008,1938
Pennsylvania,Hustontown,744,Not Named,No Notes,40.0489743,-78.0269475,1926
Pennsylvania,Uniontown,14,Not Named,No Notes,39.900076,-79.7164326,1925
Pennsylvania,Ellwood City,15,Not Named,No Notes,40.861111,-80.284722,1924
Pennsylvania,Sharpsburg,18,Not Named,No Notes,40.495278,-79.928889,1927
Pennsylvania,Latrobe,46,Not Named,No Notes,40.31494,-79.381171,1927
Pennsylvania,New Florence,51,Not Named,No Notes,40.379722,-79.074722,1927
Pennsylvania,Allen,67,Not Named,No Notes,40.228056,-76.902222,1927
Pennsylvania,Finleyville,134,Not Named,No Notes,40.252778,-80.003611,1927
Pennsylvania,Franklin,164,Not Named,No Notes,41.397778,-79.831389,1927
Pennsylvania,Ambridge,178,Not Named,No Notes,40.593056,-80.225278,1927
Pennsylvania,Bradford,223,Lester C. Kiser Klan,No Notes,41.9564953,-78.649163,1927
Pennsylvania,Burrell,229,Not Named,No Notes,40.583889,-79.721944,1927
Pennsylvania,Lawrence,251,Central Klan,No Notes,40.306389,-80.121944,1927
Pennsylvania,Hanover,307,Not Named,No Notes,39.807222,-76.984722,1934
Pennsylvania,Dover,308,Garfield Klan,No Notes,40.003889,-76.849444,1934
Rhode Island,Newport,8,Not Named,No Notes,41.4901024,-71.3128285,1931
Rhode Island,Westerly,12,Not Named,Operated out of Ashaway and throughout Washington County as well,41.3775987,-71.8272871,1928
Rhode Island,Providence,16,Roger Williams Klan,No Notes,41.8239891,-71.4128343,1929
South Carolina,Charleston,1,Seventy-Six Klan,No Notes,32.7764749,-79.9310512,1923
South Carolina,Summerville,2,Wade Hampton Klan,No Notes,33.0185039,-80.1756481,1923
South Carolina,Columbia,3,Not Named,No Notes,34.0007104,-81.0348144,1926
South Carolina,Florence,5,Florence Klan,No Notes,34.1954331,-79.7625625,1923
South Carolina,Allendale,7,Not Named,Operated throughout Hampton County,33.0079345,-81.3084405,1927
South Carolina,Greenville,26,Poinsett Klan,Also known as the Poinsetta Klan,34.8526176,-82.3940104,1931
South Carolina,Darlington,36,Not Named,No Notes,34.2998762,-79.8761741,1923
South Carolina,Chesne,48,Daniel Morgan Klan,No Notes,35.1484549,-81.8609371,1923
South Carolina,Spartanburg County,48,Daniel Morgan Klan,No Notes,34.860551,-81.9534815,1922
South Carolina,Columbia,50,Wade Hampton Klan,No Notes,34.0007104,-81.0348144,1924
South Carolina,Langley,84,Not Named,No Notes,33.5179148,-81.8440011,1926
South Carolina,Aiken,94,Not Named,No Notes,33.5604168,-81.7195533,1931
South Carolina,Bennettsville,96,Marlboro County Klan,No Notes,34.6173803,-79.6847814,1926
South Carolina,Dillon County,105,Pee Dee Klan,"Chartered June 13, 1934. Replaces the old Dillon Klan No. 100",34.3596012,-79.4253776,1934
South Carolina,Jefferson,7,Swamp Fox Klan,No Notes,34.651667,-80.389444,1922
South Carolina,Wagener,24,Not Named,No Notes,33.652778,-81.364167,1922
South Carolina,Hartsville,83,Not Named,No Notes,34.369444,-80.080833,1927
South Carolina,Aiken,97,Not Named,No Notes,33.5604168,-81.7195533,1931
South Dakota,Deadwood,6,White Rock Klan,No Notes,44.376651,-103.7296415,1926
South Dakota,Chalk Butte,10,Central Meade Klan,No Notes,44.630531,-102.742918,1926
South Dakota,Sioux Falls,16,On Guard Klan,No Notes,43.5445959,-96.7311034,1927
South Dakota,Elk Point,56,Not Named,No Notes,42.6833303,-96.6836475,1928
South Dakota,Lead,4,Mile Hi Klan,No Notes,44.350833,-103.765833,1926
Tennessee,Chattanooga,1,Not Named,No Notes,35.0456297,-85.3096801,1923
Tennessee,Memphis,3,Not Named,"Charter revoked Feburary 9, 1924. Connecteed to klavern number 50.",35.1495343,-90.0489801,1923
Tennessee,Chattanooga,4,Not Named,Early August is the second anniversary of the chartering of this Klan.,35.0456297,-85.3096801,1923
Tennessee,Johnston City,5,Not Named,No Notes,36.3134397,-82.3534727,1924
Tennessee,Cleveland,12,Not Named,No Notes,35.1595182,-84.8766115,1922
Tennessee,Knox County,14,Not Named,"Chartered fall 1921. Membership fell from more than 2,000 to 406 in 1927 ande 191 in 1928.",35.9874629,-83.9419784,1921
Tennessee,Chattanooga,15,Not Named,Also known as the Lookout Klan,35.0456297,-85.3096801,1923
Tennessee,Lenoir City,17,Not Named,No Notes,35.7972998,-84.2560299,1923
Tennessee,Harrison,18,Harrison Klan,No Notes,35.1136837,-85.1380092,1923
Tennessee,Tullahoma,21,Not Named,No Notes,35.3620235,-86.2094342,1923
Tennessee,Estill Springs,24,Not Named,No Notes,35.2706372,-86.1280417,1923
Tennessee,Soddy,27,Not Named,No Notes,35.2886802,-85.1666236,1923
Tennessee,Coal Creek,35,Not Named,No Notes,36.1657432,-84.2000519,1923
Tennessee,Selmar,40,Not Named,No Notes,35.1700834,-88.5922704,1924
Tennessee,Pulaski,42,Brown Harwood Klan,No Notes,35.1998023,-87.0308412,1924
Tennessee,Chattanooga,44,Not Named,No Notes,35.0456297,-85.3096801,1923
Tennessee,Jackson,45,Not Named,No Notes,35.6145169,-88.8139469,1924
Tennessee,Murfreesboro,46,Not Named,No Notes,35.8456213,-86.39027,1924
Tennessee,Nashville,47,Andrew Jackson Klan,No Notes,36.1626638,-86.7816016,1924
Tennessee,Chattanooga,48,Not Named,No Notes,35.0456297,-85.3096801,1924
Tennessee,Memphis,50,Shelby County Klan,"Chartered April 26, 1924. Reorganized and rechartered. Was previously Memphis No. 3 until Feburary 9, 1924 when their charter was revoked.",35.1495343,-90.0489801,1924
Tennessee,Palmyra,50,Kumberland Klan,No Notes,36.4360545,-87.4846389,1924
Tennessee,Collierville,52,Not Named,No Notes,35.042036,-89.6645266,1924
Tennessee,Bristol,54,Not Named,No Notes,36.5951059,-82.1887444,1924
Tennessee,Dyersburg,57,Forked Deer Klan,No Notes,36.0345159,-89.3856281,1924
Tennessee,Butler,64,Butler Klan,No Notes,36.3537006,-82.0320682,NULL
Tennessee,Paris,66,Not Named,No Notes,36.3020023,-88.3267107,1925
Tennessee,Humbolt,76,Not Named,No Notes,35.8197917,-88.9158953,1924
Tennessee,McMinnville,83,Not Named,No Notes,35.6865889,-85.7801453,1924
Tennessee,Cleveland,88,Not Named,No Notes,35.1595182,-84.8766115,1922
Tennessee,Medina,87,Not Named,No Notes,35.8028453,-88.7747808,1924
Tennessee,Bolton College,94,Loosahatchie Klan,No Notes,34.9991541,-85.1007333,1926
Tennessee,Knoxville,96,John Sevier Klan,No Notes,35.9606384,-83.9207392,1927
Tennessee,Columbia,101,Henry Rogers Klan,No Notes,35.6150716,-87.0352831,1926
Tennessee,Mt. Pleasant,118,James K. Polk Klan,No Notes,35.5342414,-87.2069541,1926
Tennessee,Mason Hall,119,Not Named,No Notes,36.2067343,-89.0936782,1926
Tennessee,Memphis,121,Jefferson Davis Klan,No Notes,35.1495343,-90.0489801,1927
Tennessee,Shelby County,123,W. J. Bryan Klan,The sixth klan in Shelby County,35.1268552,-89.9253233,1926
Tennessee,Kingsport,80,Not Named,No Notes,36.533333,-82.55,1925
Texas,Houston,1,Not Named,No Notes,29.7604267,-95.3698028,1921
Texas,Alvin,3,Not Named,No Notes,29.4238472,-95.2441009,1922
Texas,Goose Creek,4,Not Named,No Notes,29.7337477,-94.9636628,1922
Texas,Beaumont,7,Not Named,No Notes,30.080174,-94.1265562,1923
Texas,Glen Flora,8,Hamilton B. Dixon Klan,No Notes,29.3468954,-96.1934503,1922
Texas,Bryan,8,Not Named,No Notes,30.6743643,-96.3699632,1923
Texas,Kingsville,10,David Crockett Klan,"Had a special ceremony for the death of member, C. E. Albrecht, who was Great Titan for Province 7.",27.5158689,-97.856109,1924
Texas,Angleton,11,Not Named,No Notes,29.16941,-95.4318847,1923
Texas,Lufkin,16,Angelina Klan,No Notes,31.3382406,-94.729097,1922
Texas,Lufton,17,Angelina Klan,No Notes,31.3382406,-94.729097,1922
Texas,Eagle Lake,18,J. K. Davidson Klan,Named for a local man who was a veteran of the original Klan.,29.5896836,-96.3335769,1923
Texas,Bedias,21,Navasota Klan,No Notes,30.7757486,-95.949397,1922
Texas,Crockett,22,Not Named,No Notes,31.3182359,-95.4566136,1921
Texas,Jasper,24,W. R. Blackshear Klan,No Notes,30.9201995,-93.9965759,1923
Texas,Port Arthur,25,Dick Dowling Klan,No Notes,29.8849504,-93.939947,1926
Texas,San Antonio,31,Not Named,"At one time was in debt for about $25,000, but a small group worked to pull it out of debt and to secure its own property.",29.4241219,-98.4936282,1922
Texas,Waco,33,Saxet Klan,Also known as the August Saxet Klan.,31.549333,-97.1466695,1922
Texas,Palestine,34,Not Named,No Notes,31.7621153,-95.6307891,1923
Texas,Silsbee,35,Not Named,No Notes,30.3490976,-94.1779624,1922
Texas,Galveston,36,Not Named,No Notes,29.3013479,-94.7976958,1923
Texas,Waco,37,Not Named,No Notes,31.549333,-97.1466695,1922
Texas,Richmond,38,Not Named,The Kligrapp joined in February 1921.,29.5821811,-95.7607832,1923
Texas,Dayton,40,Liberty Klan,No Notes,30.0466051,-94.8852026,1923
Texas,Elgin,42,Not Named,No Notes,30.3496528,-97.3702735,1923
Texas,Blackwell,44,Not Named,No Notes,32.0868017,-100.3175971,1923
Texas,Sealy,44,Not Named,No Notes,29.7807878,-96.1571833,1922
Texas,Mexia,47,Not Named,No Notes,31.6798895,-96.482203,1923
Texas,Bryan,48,Not Named,No Notes,30.6743643,-96.3699632,1923
Texas,Cleveland,49,San Jacinto Klan,No Notes,30.34132,-95.0854885,1923
Texas,Orange,51,Not Named,No Notes,30.0929879,-93.7365549,1922
Texas,Timpson,54,Not Named,No Notes,31.9037814,-94.3952022,1924
Texas,Corsicana,55,Not Named,No Notes,32.0954304,-96.4688727,1921
Texas,Freeport,56,Not Named,No Notes,28.9541368,-95.3596617,1922
Texas,Brookshire,57,Not Named,No Notes,29.7860643,-95.9510661,1922
Texas,Rusk,59,Not Named,No Notes,31.7960064,-95.1502214,1922
Texas,Groveton,63,Argus Klan,No Notes,31.0549071,-95.1257691,1922
Texas,Dallas,66,Not Named,No Notes,32.7766642,-96.7969879,1921
Texas,Texas City,67,Texas City Klan,No Notes,29.383845,-94.9027002,1924
Texas,Center,70,Not Named,No Notes,31.7954512,-94.1790862,1922
Texas,Joaquin,71,Not Named,No Notes,31.9657232,-94.0538028,1922
Texas,Belton,73,Knolan Kreek Klan,Also known as the Nolan Kreek Klan.,31.0560132,-97.464453,1922
Texas,Yoakum,74,Not Named,No Notes,29.2877469,-97.151931,1922
Texas,Tyler,75,Not Named,No Notes,32.3512601,-95.3010624,1923
Texas,Hemphill,78,Not Named,No Notes,31.3407403,-93.846852,1922
Texas,Wichita Falls,78,Not Named,No Notes,33.9137085,-98.4933873,1921
Texas,Bellville,80,Blanchett Klan,No Notes,29.9502253,-96.2571858,1924
Texas,Livingstone,81,Polk County Klan,No Notes,30.711029,-94.9329898,1923
Texas,Austin,81,Capital City Klan,No Notes,30.267153,-97.7430608,1924
Texas,Memphis,82,Hall Klan,No Notes,34.7247758,-100.5340144,1923
Texas,Manor,83,Travis Klan,No Notes,30.3407629,-97.5569456,1924
Texas,Mercedes,84,Not Named,No Notes,26.1497977,-97.9136112,1922
Texas,McAllen,85,Not Named,No Notes,26.2034071,-98.2300124,1934
Texas,San Benito,87,Not Named,No Notes,26.132576,-97.6311006,1925
